Municipality_DOM_ID,Value_e,Value_sl,Value_sc,date,day_index,model_run,gefs_heat_index_max,icon_heat_index_max,multimodel_heat_index_max,p_below_27,p_27_32,p_32_41,p_41_54,p_ge_54,dominant_category,heat_stress_category_sr,heat_stress_color,dominant_category_probability,peak_heat_index_valid_time,models,gefs_members,icon_members,status
80012,ADA,ADA,АДА,2026-09-05,4,2026-09-01T00:00:00+00:00,34.3,33.2,33.8,0.0,16.5,83.5,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,83.5,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
80209,KIKINDA,KIKINDA,КИКИНДА,2026-09-05,4,2026-09-01T00:00:00+00:00,34.0,33.2,33.6,0.0,21.8,78.2,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,78.2,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
80365,SENTA,SENTA,СЕНТА,2026-09-05,4,2026-09-01T00:00:00+00:00,34.0,33.2,33.6,0.0,16.5,83.5,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,83.5,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
80489,ČOKA,ČOKA,ЧОКА,2026-09-05,4,2026-09-01T00:00:00+00:00,33.9,33.2,33.6,0.0,16.5,83.5,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,83.5,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,2026-09-05,4,2026-09-01T00:00:00+00:00,33.9,33.2,33.5,0.0,19.0,81.0,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,81.0,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
80195,KANJIŽA,KANJIŽA,КАЊИЖА,2026-09-05,4,2026-09-01T00:00:00+00:00,34.0,33.2,33.6,0.0,19.0,81.0,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,81.0,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
70521,ŽABARI,ŽABARI,ЖАБАРИ,2026-09-05,4,2026-09-01T00:00:00+00:00,34.0,32.0,33.0,0.0,28.2,71.8,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,71.8,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,2026-09-05,4,2026-09-01T00:00:00+00:00,31.1,29.1,30.1,1.2,93.9,4.8,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,93.9,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,2026-09-05,4,2026-09-01T00:00:00+00:00,32.4,30.6,31.5,0.0,58.6,41.4,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,58.6,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
70696,KUČEVO,KUČEVO,КУЧЕВО,2026-09-05,4,2026-09-01T00:00:00+00:00,31.6,30.0,30.8,0.0,80.6,19.4,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,80.6,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
70807,MALO CRNIĆE,MALO CRNIĆE,МАЛО ЦРНИЋЕ,2026-09-05,4,2026-09-01T00:00:00+00:00,34.0,32.1,33.0,0.0,27.0,73.0,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,73.0,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
70475,GOLUBAC,GOLUBAC,ГОЛУБАЦ,2026-09-05,4,2026-09-01T00:00:00+00:00,31.7,30.0,30.9,0.0,77.4,22.6,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,77.4,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
70947,POŽAREVAC-GRAD,POŽAREVAC-GRAD,ПОЖАРЕВАЦ-ГРАД,2026-09-05,4,2026-09-01T00:00:00+00:00,33.7,32.6,33.2,0.0,19.5,80.5,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,80.5,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
70394,VELIKO GRADIŠTE,VELIKO GRADIŠTE,ВЕЛИКО ГРАДИШТЕ,2026-09-05,4,2026-09-01T00:00:00+00:00,32.6,32.1,32.3,0.0,39.9,60.1,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,60.1,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
70602,KNJAŽEVAC,KNJAŽEVAC,КЊАЖЕВАЦ,2026-09-05,4,2026-09-01T00:00:00+00:00,30.8,29.1,29.9,0.0,96.8,3.2,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,96.8,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
71129,SOKOBANJA,SOKOBANJA,СОКОБАЊА,2026-09-05,4,2026-09-01T00:00:00+00:00,31.8,30.1,31.0,0.0,75.6,24.4,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,75.6,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
70319,BOLJEVAC,BOLJEVAC,БОЉЕВАЦ,2026-09-05,4,2026-09-01T00:00:00+00:00,31.8,30.8,31.3,0.0,71.9,28.1,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,71.9,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
70556,ZAJEČAR-GRAD,ZAJEČAR-GRAD,ЗАЈЕЧАР-ГРАД,2026-09-05,4,2026-09-01T00:00:00+00:00,32.8,30.8,31.8,0.0,52.5,47.5,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,52.5,2026-09-05T12:00:00+00:00,GEFS | ICON global EPS,31,40,EXPERIMENTAL / NOT CALIBRATED
