Municipality_DOM_ID,Value_e,Value_sl,Value_sc,forecast_hour,valid_time,local_time,gefs_heat_index,gefs_heat_index_p90,gefs_t2m,gefs_rh2m,icon_heat_index,icon_heat_index_p90,icon_t2m,icon_rh2m,multimodel_heat_index,p_below_27,p_27_32,p_32_41,p_41_54,p_ge_54,dominant_category,heat_stress_category_sr,heat_stress_color,dominant_category_probability,models_available,source_models,model_spread_c,confidence,gefs_members,icon_members,status,day_weight,night_weight,thermal_stress_mode,night_key,night_qc,gefs_night_complete,icon_night_complete,p_tmin_lt20,p_tmin_20_22,p_tmin_22_24,p_tmin_24_26,p_tmin_ge26,gefs_night_tmin,icon_night_tmin,multimodel_night_tmin,night_score,thermal_stress_score,thermal_stress_color,thermal_stress_valid_time,thermal_stress_local_time,status_24h
80012,ADA,ADA,АДА,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,24.1,26.2,24.1,40.6,24.4,25.9,24.4,46.4,24.3,95.5,4.5,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,95.5,2,GEFS | ICON global EPS,0.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,12.9,25.8,45.2,16.1,0.0,22.4,,22.4,1.645,0.645,YELLOW,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80209,KIKINDA,KIKINDA,КИКИНДА,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,24.2,26.6,24.2,38.7,24.9,26.1,24.9,43.5,24.6,95.9,4.1,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,95.9,2,GEFS | ICON global EPS,0.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,3.2,35.5,32.3,25.8,3.2,22.9,,22.9,1.903,0.903,YELLOW,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80365,SENTA,SENTA,СЕНТА,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,24.1,26.4,24.1,40.8,24.4,25.9,24.4,46.4,24.3,95.5,4.5,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,95.5,2,GEFS | ICON global EPS,0.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,12.9,35.5,41.9,9.7,0.0,22.3,,22.3,1.484,0.525,YELLOW,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80489,ČOKA,ČOKA,ЧОКА,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,24.1,26.5,24.1,38.9,24.4,25.9,24.4,46.4,24.3,97.1,2.9,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,97.1,2,GEFS | ICON global EPS,0.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,9.7,32.3,35.5,22.6,0.0,22.6,,22.6,1.71,0.71,YELLOW,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,24.1,26.5,24.1,38.9,24.4,26.0,24.4,46.4,24.3,97.1,2.9,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,97.1,2,GEFS | ICON global EPS,0.2,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,9.7,32.3,35.5,22.6,0.0,22.6,,22.6,1.71,0.71,YELLOW,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80195,KANJIŽA,KANJIŽA,КАЊИЖА,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,24.1,26.4,24.1,40.8,24.4,26.0,24.4,46.4,24.3,95.5,4.5,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,95.5,2,GEFS | ICON global EPS,0.2,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,12.9,35.5,41.9,9.7,0.0,22.3,,22.3,1.484,0.525,YELLOW,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70521,ŽABARI,ŽABARI,ЖАБАРИ,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,22.4,25.4,22.4,44.6,25.6,27.3,25.6,43.9,24.0,91.2,8.8,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,91.2,2,GEFS | ICON global EPS,3.2,MODERATE,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,38.7,54.8,6.5,0.0,0.0,20.4,,20.4,0.677,0.284,GREEN,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,18.9,21.9,18.9,56.0,22.0,23.7,22.0,48.2,20.4,98.8,1.2,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,98.8,2,GEFS | ICON global EPS,3.1,MODERATE,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,93.5,3.2,3.2,0.0,0.0,17.0,,17.0,0.097,0.04,GREEN,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,21.0,24.6,21.0,47.8,25.1,27.1,25.1,40.7,23.0,93.8,6.2,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,93.8,2,GEFS | ICON global EPS,4.2,MODERATE,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,77.4,19.4,3.2,0.0,0.0,18.9,,18.9,0.258,0.127,GREEN,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70696,KUČEVO,KUČEVO,КУЧЕВО,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,19.5,22.6,19.5,55.6,21.0,22.8,21.0,54.2,20.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.4,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,87.1,9.7,3.2,0.0,0.0,18.4,,18.4,0.161,0.054,GREEN,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70807,MALO CRNIĆE,MALO CRNIĆE,МАЛО ЦРНИЋЕ,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,22.4,25.4,22.4,44.6,24.1,25.6,24.1,44.9,23.2,97.5,2.5,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,97.5,2,GEFS | ICON global EPS,1.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,38.7,54.8,6.5,0.0,0.0,20.4,,20.4,0.677,0.242,GREEN,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70475,GOLUBAC,GOLUBAC,ГОЛУБАЦ,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,20.4,22.5,20.4,53.1,21.0,22.8,21.0,54.2,20.7,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.6,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,74.2,22.6,3.2,0.0,0.0,19.2,,19.2,0.29,0.097,GREEN,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70947,POŽAREVAC-GRAD,POŽAREVAC-GRAD,ПОЖАРЕВАЦ-ГРАД,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,22.9,25.0,22.9,44.7,24.5,25.9,24.5,44.6,23.7,97.5,2.5,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,97.5,2,GEFS | ICON global EPS,1.6,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,16.1,51.6,29.0,3.2,0.0,21.5,,21.5,1.194,0.415,GREEN,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70394,VELIKO GRADIŠTE,VELIKO GRADIŠTE,ВЕЛИКО ГРАДИШТЕ,102,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,22.1,24.2,22.1,47.1,24.1,25.6,24.1,44.9,23.1,97.5,2.5,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,97.5,2,GEFS | ICON global EPS,2.0,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,0.667,0.333,TRANSITION,2026-08-29,COMPLETE,True,False,38.7,45.2,16.1,0.0,0.0,20.6,,20.6,0.774,0.275,GREEN,2026-08-29T06:00:00+00:00,2026-08-29T08:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
