Municipality_DOM_ID,Value_e,Value_sl,Value_sc,forecast_hour,valid_time,local_time,gefs_heat_index,gefs_heat_index_p90,gefs_t2m,gefs_rh2m,icon_heat_index,icon_heat_index_p90,icon_t2m,icon_rh2m,multimodel_heat_index,p_below_27,p_27_32,p_32_41,p_41_54,p_ge_54,dominant_category,heat_stress_category_sr,heat_stress_color,dominant_category_probability,models_available,source_models,model_spread_c,confidence,gefs_members,icon_members,status,day_weight,night_weight,thermal_stress_mode,night_key,night_qc,gefs_night_complete,icon_night_complete,p_tmin_lt20,p_tmin_20_22,p_tmin_22_24,p_tmin_24_26,p_tmin_ge26,gefs_night_tmin,icon_night_tmin,multimodel_night_tmin,night_score,thermal_stress_score,thermal_stress_color,thermal_stress_valid_time,thermal_stress_local_time,status_24h
80012,ADA,ADA,АДА,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,33.1,34.2,34.9,20.6,,,,,33.1,0.0,25.8,74.2,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,74.2,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.742,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80209,KIKINDA,KIKINDA,КИКИНДА,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,33.3,34.3,35.3,20.7,,,,,33.3,0.0,19.4,80.6,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,80.6,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.806,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80365,SENTA,SENTA,СЕНТА,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,32.9,33.7,34.8,21.5,,,,,32.9,0.0,35.5,64.5,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,64.5,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.645,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80489,ČOKA,ČOKA,ЧОКА,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,32.9,33.8,34.8,21.3,,,,,32.9,0.0,32.3,67.7,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,67.7,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.677,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,32.9,33.8,34.8,21.3,,,,,32.9,0.0,32.3,67.7,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,67.7,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.677,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80195,KANJIŽA,KANJIŽA,КАЊИЖА,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,32.9,33.7,34.8,21.5,,,,,32.9,0.0,35.5,64.5,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,64.5,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.645,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70521,ŽABARI,ŽABARI,ЖАБАРИ,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,33.3,34.6,35.1,21.3,,,,,33.3,0.0,25.8,74.2,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,74.2,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.742,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,29.7,30.6,31.4,27.2,,,,,29.7,6.5,90.3,3.2,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,90.3,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.967,YELLOW,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,31.6,32.6,33.3,24.2,,,,,31.6,3.2,71.0,25.8,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,71.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.226,YELLOW,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70696,KUČEVO,KUČEVO,КУЧЕВО,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,30.5,31.8,32.1,26.3,,,,,30.5,3.2,93.5,3.2,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,93.5,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.999,YELLOW,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70807,MALO CRNIĆE,MALO CRNIĆE,МАЛО ЦРНИЋЕ,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,33.3,34.6,35.1,21.3,,,,,33.3,0.0,25.8,74.2,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,74.2,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.742,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70475,GOLUBAC,GOLUBAC,ГОЛУБАЦ,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,30.6,31.6,32.0,26.3,,,,,30.6,6.5,83.9,9.7,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,83.9,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.033,YELLOW,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70947,POŽAREVAC-GRAD,POŽAREVAC-GRAD,ПОЖАРЕВАЦ-ГРАД,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,33.1,34.4,35.0,21.9,,,,,33.1,0.0,25.8,74.2,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,74.2,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.742,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70394,VELIKO GRADIŠTE,VELIKO GRADIŠTE,ВЕЛИКО ГРАДИШТЕ,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,32.1,33.4,33.9,22.9,,,,,32.1,0.0,38.7,61.3,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,61.3,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.613,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70602,KNJAŽEVAC,KNJAŽEVAC,КЊАЖЕВАЦ,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,29.8,30.7,31.6,24.2,,,,,29.8,0.0,100.0,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.0,YELLOW,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
71129,SOKOBANJA,SOKOBANJA,СОКОБАЊА,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,30.3,31.8,32.2,24.2,,,,,30.3,3.2,87.1,9.7,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,87.1,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.065,YELLOW,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70319,BOLJEVAC,BOLJEVAC,БОЉЕВАЦ,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,30.3,31.8,32.2,24.2,,,,,30.3,3.2,87.1,9.7,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,87.1,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.065,YELLOW,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70556,ZAJEČAR-GRAD,ZAJEČAR-GRAD,ЗАЈЕЧАР-ГРАД,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,31.0,32.5,33.0,22.5,,,,,31.0,3.2,74.2,22.6,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,74.2,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.194,YELLOW,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70327,BOR,BOR,БОР,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,29.9,31.3,31.7,24.0,,,,,29.9,3.2,90.3,6.5,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,90.3,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.033,YELLOW,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70840,NEGOTIN,NEGOTIN,НЕГОТИН,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,32.1,33.8,34.3,20.9,,,,,32.1,0.0,41.9,58.1,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,58.1,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.581,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70785,MAJDANPEK,MAJDANPEK,МАЈДАНПЕК,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,29.9,31.5,31.7,25.4,,,,,29.9,9.7,87.1,3.2,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,87.1,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.935,YELLOW,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70572,KLADOVO,KLADOVO,КЛАДОВО,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,31.4,33.0,33.2,23.8,,,,,31.4,3.2,71.0,25.8,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,71.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.226,YELLOW,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80225,KOVIN,KOVIN,КОВИН,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,33.4,34.8,35.5,21.2,,,,,33.4,0.0,22.6,77.4,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,77.4,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.774,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80098,BELA CRKVA,BELA CRKVA,БЕЛА ЦРКВА,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,33.2,34.3,35.1,21.4,,,,,33.2,0.0,29.0,71.0,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,71.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.71,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80292,OPOVO,OPOVO,ОПОВО,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,33.6,34.8,35.5,21.0,,,,,33.6,0.0,25.8,74.2,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,74.2,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.742,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80217,KOVAČICA,KOVAČICA,КОВАЧИЦА,87,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,33.8,34.8,35.6,21.2,,,,,33.8,0.0,29.0,71.0,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,71.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.71,ORANGE,2026-08-31T15:00:00+00:00,2026-08-31T17:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
