Municipality_DOM_ID,Value_e,Value_sl,Value_sc,forecast_hour,valid_time,local_time,gefs_heat_index,gefs_heat_index_p90,gefs_t2m,gefs_rh2m,icon_heat_index,icon_heat_index_p90,icon_t2m,icon_rh2m,multimodel_heat_index,p_below_27,p_27_32,p_32_41,p_41_54,p_ge_54,dominant_category,heat_stress_category_sr,heat_stress_color,dominant_category_probability,models_available,source_models,model_spread_c,confidence,gefs_members,icon_members,status,day_weight,night_weight,thermal_stress_mode,night_key,night_qc,gefs_night_complete,icon_night_complete,p_tmin_lt20,p_tmin_20_22,p_tmin_22_24,p_tmin_24_26,p_tmin_ge26,gefs_night_tmin,icon_night_tmin,multimodel_night_tmin,night_score,thermal_stress_score,thermal_stress_color,thermal_stress_valid_time,thermal_stress_local_time,status_24h
80012,ADA,ADA,АДА,105,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,30.2,31.8,32.1,22.8,,,,,30.2,0.0,90.3,9.7,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,90.3,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.097,YELLOW,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80209,KIKINDA,KIKINDA,КИКИНДА,105,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,29.9,31.0,31.7,24.0,,,,,29.9,0.0,96.8,3.2,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,96.8,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.032,YELLOW,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80365,SENTA,SENTA,СЕНТА,105,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,30.1,31.5,31.7,23.9,,,,,30.1,0.0,96.8,3.2,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,96.8,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.032,YELLOW,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80489,ČOKA,ČOKA,ЧОКА,105,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,30.0,31.4,31.5,24.0,,,,,30.0,0.0,96.8,3.2,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,96.8,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.032,YELLOW,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,105,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,30.0,31.4,31.5,24.0,,,,,30.0,0.0,96.8,3.2,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,96.8,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.032,YELLOW,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80195,KANJIŽA,KANJIŽA,КАЊИЖА,105,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,30.1,31.5,31.7,23.9,,,,,30.1,0.0,96.8,3.2,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,96.8,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.032,YELLOW,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70521,ŽABARI,ŽABARI,ЖАБАРИ,105,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,29.7,31.3,31.5,22.9,,,,,29.7,0.0,96.8,3.2,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,96.8,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.032,YELLOW,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,105,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,28.8,29.7,30.3,27.0,,,,,28.8,16.1,83.9,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,83.9,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.839,YELLOW,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,105,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,29.1,30.1,30.7,24.7,,,,,29.1,3.2,96.8,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,96.8,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.968,YELLOW,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70696,KUČEVO,KUČEVO,КУЧЕВО,105,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,29.5,30.6,31.0,26.1,,,,,29.5,6.5,93.5,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,93.5,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.935,YELLOW,2026-09-05T09:00:00+00:00,2026-09-05T11:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
