Municipality_DOM_ID,Value_e,Value_sl,Value_sc,forecast_hour,valid_time,local_time,gefs_heat_index,gefs_heat_index_p90,gefs_t2m,gefs_rh2m,icon_heat_index,icon_heat_index_p90,icon_t2m,icon_rh2m,multimodel_heat_index,p_below_27,p_27_32,p_32_41,p_41_54,p_ge_54,dominant_category,heat_stress_category_sr,heat_stress_color,dominant_category_probability,models_available,source_models,model_spread_c,confidence,gefs_members,icon_members,status,day_weight,night_weight,thermal_stress_mode,night_key,night_qc,gefs_night_complete,icon_night_complete,p_tmin_lt20,p_tmin_20_22,p_tmin_22_24,p_tmin_24_26,p_tmin_ge26,gefs_night_tmin,icon_night_tmin,multimodel_night_tmin,night_score,thermal_stress_score,thermal_stress_color,thermal_stress_valid_time,thermal_stress_local_time,status_24h
80012,ADA,ADA,АДА,84,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,31.0,32.7,32.3,26.7,28.2,29.9,29.3,35.8,29.6,14.8,72.3,12.9,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,72.3,2,GEFS | ICON global EPS,2.8,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.981,YELLOW,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80209,KIKINDA,KIKINDA,КИКИНДА,84,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,30.8,32.6,32.3,26.8,28.5,30.5,29.3,35.9,29.6,16.5,73.9,9.7,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,73.9,2,GEFS | ICON global EPS,2.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.933,YELLOW,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80365,SENTA,SENTA,СЕНТА,84,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,30.5,32.1,32.1,26.6,28.2,29.9,29.3,35.8,29.3,14.8,78.7,6.5,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,78.7,2,GEFS | ICON global EPS,2.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.917,YELLOW,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80489,ČOKA,ČOKA,ЧОКА,84,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,30.5,32.0,31.8,26.7,28.2,29.9,29.3,35.8,29.4,14.8,80.3,4.8,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,80.3,2,GEFS | ICON global EPS,2.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.899,YELLOW,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,84,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,30.5,32.0,31.8,26.7,28.4,30.2,29.5,35.1,29.5,16.1,79.1,4.8,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,79.1,2,GEFS | ICON global EPS,2.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.887,YELLOW,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
80195,KANJIŽA,KANJIŽA,КАЊИЖА,84,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,30.5,32.1,32.1,26.6,28.4,30.2,29.5,35.1,29.4,16.1,77.5,6.5,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,77.5,2,GEFS | ICON global EPS,2.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.905,YELLOW,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70521,ŽABARI,ŽABARI,ЖАБАРИ,84,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,31.8,33.6,33.0,27.8,27.6,30.6,27.2,49.0,29.7,20.4,55.8,23.8,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,55.8,2,GEFS | ICON global EPS,4.3,MODERATE,31,40,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,1.034,YELLOW,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,84,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,28.7,30.3,29.3,36.3,24.2,27.5,24.2,56.4,26.4,44.8,53.5,1.6,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,53.5,2,GEFS | ICON global EPS,4.5,MODERATE,31,40,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.567,YELLOW,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,84,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,30.2,32.0,31.3,31.4,25.4,28.9,25.4,54.1,27.8,32.9,60.7,6.5,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,60.7,2,GEFS | ICON global EPS,4.8,MODERATE,31,40,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.737,YELLOW,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
70696,KUČEVO,KUČEVO,КУЧЕВО,84,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,29.5,31.1,30.5,33.7,25.0,28.3,25.0,56.8,27.2,40.7,56.0,3.2,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,56.0,2,GEFS | ICON global EPS,4.4,MODERATE,31,40,EXPERIMENTAL / NOT CALIBRATED,1.0,0.0,DAY,,NOT_APPLICABLE,False,False,,,,,,,,,,0.624,YELLOW,2026-08-26T12:00:00+00:00,2026-08-26T14:00:00+02:00,EXPERIMENTAL / NOT CALIBRATED
