Municipality_DOM_ID,Value_e,Value_sl,Value_sc,forecast_hour,valid_time,local_time,gefs_heat_index,gefs_heat_index_p90,gefs_t2m,gefs_rh2m,icon_heat_index,icon_heat_index_p90,icon_t2m,icon_rh2m,multimodel_heat_index,p_below_27,p_27_32,p_32_41,p_41_54,p_ge_54,dominant_category,heat_stress_category_sr,heat_stress_color,dominant_category_probability,models_available,source_models,model_spread_c,confidence,gefs_members,icon_members,status
80012,ADA,ADA,АДА,81,2026-08-31T09:00:00+00:00,2026-08-31T11:00:00+02:00,29.9,32.1,31.8,25.8,,,,,29.9,0.0,80.6,19.4,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,80.6,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80209,KIKINDA,KIKINDA,КИКИНДА,81,2026-08-31T09:00:00+00:00,2026-08-31T11:00:00+02:00,30.2,31.8,31.7,26.0,,,,,30.2,0.0,90.3,9.7,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,90.3,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80365,SENTA,SENTA,СЕНТА,81,2026-08-31T09:00:00+00:00,2026-08-31T11:00:00+02:00,29.9,32.1,31.6,25.7,,,,,29.9,6.5,77.4,16.1,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,77.4,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80489,ČOKA,ČOKA,ЧОКА,81,2026-08-31T09:00:00+00:00,2026-08-31T11:00:00+02:00,30.0,32.0,31.5,26.2,,,,,30.0,0.0,87.1,12.9,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,87.1,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,81,2026-08-31T09:00:00+00:00,2026-08-31T11:00:00+02:00,30.0,32.0,31.5,26.2,,,,,30.0,0.0,87.1,12.9,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,87.1,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80195,KANJIŽA,KANJIŽA,КАЊИЖА,81,2026-08-31T09:00:00+00:00,2026-08-31T11:00:00+02:00,29.9,32.1,31.6,25.7,,,,,29.9,6.5,77.4,16.1,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,77.4,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70521,ŽABARI,ŽABARI,ЖАБАРИ,81,2026-08-31T09:00:00+00:00,2026-08-31T11:00:00+02:00,29.8,31.9,31.3,27.3,,,,,29.8,0.0,90.3,9.7,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,90.3,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,81,2026-08-31T09:00:00+00:00,2026-08-31T11:00:00+02:00,27.4,28.7,28.3,34.4,,,,,27.4,38.7,61.3,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,61.3,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,81,2026-08-31T09:00:00+00:00,2026-08-31T11:00:00+02:00,29.3,30.8,30.7,29.5,,,,,29.3,3.2,93.5,3.2,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,93.5,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70696,KUČEVO,KUČEVO,КУЧЕВО,81,2026-08-31T09:00:00+00:00,2026-08-31T11:00:00+02:00,27.6,28.9,28.2,34.5,,,,,27.6,35.5,64.5,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,64.5,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
