Municipality_DOM_ID,Value_e,Value_sl,Value_sc,forecast_hour,valid_time,local_time,gefs_heat_index,gefs_heat_index_p90,gefs_t2m,gefs_rh2m,icon_heat_index,icon_heat_index_p90,icon_t2m,icon_rh2m,multimodel_heat_index,p_below_27,p_27_32,p_32_41,p_41_54,p_ge_54,dominant_category,heat_stress_category_sr,heat_stress_color,dominant_category_probability,models_available,source_models,model_spread_c,confidence,gefs_members,icon_members,status
80012,ADA,ADA,АДА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,24.4,26.0,24.4,38.8,22.4,23.5,22.4,59.7,23.4,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,2.0,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80209,KIKINDA,KIKINDA,КИКИНДА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,24.9,26.1,24.9,40.2,22.3,23.4,22.3,63.9,23.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,2.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80365,SENTA,SENTA,СЕНТА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,24.5,26.2,24.5,37.5,22.4,23.5,22.4,59.7,23.4,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,2.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80489,ČOKA,ČOKA,ЧОКА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,24.9,25.9,24.9,39.0,22.4,23.5,22.4,59.7,23.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,2.5,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,24.9,25.9,24.9,39.0,22.2,23.5,22.2,60.9,23.5,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,2.6,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80195,KANJIŽA,KANJIŽA,КАЊИЖА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,24.5,26.2,24.5,37.5,22.2,23.5,22.2,60.9,23.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,2.2,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70521,ŽABARI,ŽABARI,ЖАБАРИ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.6,25.1,23.6,42.1,22.8,24.1,22.8,69.6,23.2,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,20.7,23.0,20.7,47.1,22.8,24.2,22.8,60.8,21.8,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,2.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,22.4,24.6,22.4,42.1,23.2,25.0,23.2,62.2,22.8,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.9,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70696,KUČEVO,KUČEVO,КУЧЕВО,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,21.3,23.4,21.3,46.4,23.1,24.5,23.1,63.1,22.2,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70807,MALO CRNIĆE,MALO CRNIĆE,МАЛО ЦРНИЋЕ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.6,25.1,23.6,42.1,23.6,25.2,23.6,69.5,23.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70475,GOLUBAC,GOLUBAC,ГОЛУБАЦ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,21.6,23.5,21.6,47.8,23.1,24.5,23.1,63.1,22.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.5,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70947,POŽAREVAC-GRAD,POŽAREVAC-GRAD,ПОЖАРЕВАЦ-ГРАД,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.4,24.9,23.4,43.0,22.9,24.6,22.9,69.0,23.1,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.5,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70394,VELIKO GRADIŠTE,VELIKO GRADIŠTE,ВЕЛИКО ГРАДИШТЕ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.0,24.3,23.0,43.5,23.6,25.2,23.6,69.5,23.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70602,KNJAŽEVAC,KNJAŽEVAC,КЊАЖЕВАЦ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,21.9,24.2,21.9,40.3,22.0,23.1,22.0,65.1,21.9,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
71129,SOKOBANJA,SOKOBANJA,СОКОБАЊА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,21.0,23.6,21.0,41.7,23.9,25.0,23.9,59.5,22.4,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,2.9,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70319,BOLJEVAC,BOLJEVAC,БОЉЕВАЦ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,21.0,23.6,21.0,41.7,22.9,23.7,22.9,59.9,21.9,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.9,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70556,ZAJEČAR-GRAD,ZAJEČAR-GRAD,ЗАЈЕЧАР-ГРАД,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,21.6,23.8,21.6,44.1,22.9,23.7,22.9,59.9,22.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.2,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70327,BOR,BOR,БОР,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,21.1,23.5,21.1,43.2,22.8,23.9,22.8,60.0,21.9,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70840,NEGOTIN,NEGOTIN,НЕГОТИН,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.0,24.8,23.0,42.0,23.6,24.6,23.6,67.4,23.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70785,MAJDANPEK,MAJDANPEK,МАЈДАНПЕК,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,20.9,23.0,20.9,45.7,22.9,24.0,22.9,62.5,21.9,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,2.0,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70572,KLADOVO,KLADOVO,КЛАДОВО,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.0,24.4,23.0,43.0,23.3,24.5,23.3,62.8,23.1,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.4,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80225,KOVIN,KOVIN,КОВИН,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.2,25.1,23.2,46.2,22.8,24.6,22.8,68.8,23.0,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.4,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80098,BELA CRKVA,BELA CRKVA,БЕЛА ЦРКВА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,24.1,25.3,24.1,41.4,24.3,26.0,24.3,66.9,24.2,98.8,1.2,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,98.8,2,GEFS | ICON global EPS,0.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80292,OPOVO,OPOVO,ОПОВО,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,24.1,25.4,24.1,45.0,22.5,23.8,22.5,67.5,23.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80217,KOVAČICA,KOVAČICA,КОВАЧИЦА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,24.1,25.5,24.1,43.6,22.1,23.8,22.1,69.8,23.1,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.9,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80128,VRŠAC,VRŠAC,ВРШАЦ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,24.1,25.3,24.1,41.4,23.1,25.2,23.1,71.8,23.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.0,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80039,ALIBUNAR,ALIBUNAR,АЛИБУНАР,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,24.2,25.5,24.2,42.7,22.1,23.8,22.1,69.8,23.1,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,2.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80349,PLANDIŠTE,PLANDIŠTE,ПЛАНДИШТЕ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,25.1,26.3,25.1,39.4,22.8,24.3,22.8,69.6,24.0,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,2.4,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80314,PANČEVO-GRAD,PANČEVO-GRAD,ПАНЧЕВО-ГРАД,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.0,24.9,23.0,47.3,22.3,24.0,22.3,71.1,22.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
71269,ŠABAC-GRAD,ŠABAC-GRAD,ШАБАЦ-ГРАД,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,22.9,24.3,22.9,47.2,22.0,22.8,22.0,63.5,22.4,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.9,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70289,BOGATIĆ,BOGATIĆ,БОГАТИЋ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,22.9,24.3,22.9,47.2,21.7,22.8,21.7,66.3,22.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.2,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70777,LJUBOVIJA,LJUBOVIJA,ЉУБОВИЈА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,22.2,23.3,22.2,48.7,21.6,22.9,21.6,63.4,21.9,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70661,KRUPANJ,KRUPANJ,КРУПАЊ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,22.7,24.3,22.7,46.3,21.6,22.9,21.6,63.4,22.1,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70793,MALI ZVORNIK,MALI ZVORNIK,МАЛИ ЗВОРНИК,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,21.7,23.0,21.7,50.5,21.7,22.9,21.7,62.9,21.7,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.0,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70637,KOCELJEVA,KOCELJEVA,КОЦЕЉЕВА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.0,24.6,23.0,46.0,22.3,23.8,22.3,61.3,22.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70734,LOZNICA-GRAD,LOZNICA-GRAD,ЛОЗНИЦА-ГРАД,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,22.5,24.3,22.5,47.0,22.2,23.1,22.2,62.3,22.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70408,VLADIMIRCI,VLADIMIRCI,ВЛАДИМИРЦИ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.0,24.6,23.0,46.0,22.8,23.8,22.8,64.2,22.9,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.2,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70181,BEOGRAD-NOVI BEOGRAD,BEOGRAD-NOVI BEOGRAD,БЕОГРАД-НОВИ БЕОГРАД,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.2,24.9,23.2,46.4,22.3,23.6,22.3,68.3,22.8,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.0,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
71293,BEOGRAD-SURČIN,BEOGRAD-SURČIN,БЕОГРАД-СУРЧИН,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.6,25.3,23.6,47.0,22.2,23.1,22.2,68.1,22.9,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.4,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70157,BEOGRAD-ZEMUN,BEOGRAD-ZEMUN,БЕОГРАД-ЗЕМУН,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.9,25.4,23.9,46.2,22.3,23.6,22.3,68.3,23.1,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.6,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70203,BEOGRAD-PALILULA,BEOGRAD-PALILULA,БЕОГРАД-ПАЛИЛУЛА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,24.1,25.4,24.1,45.0,22.5,23.8,22.5,67.5,23.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70173,BEOGRAD-MLADENOVAC,BEOGRAD-MLADENOVAC,БЕОГРАД-МЛАДЕНОВАЦ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,22.8,25.0,22.8,46.4,22.5,23.8,22.5,66.3,22.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70165,BEOGRAD-LAZAREVAC,BEOGRAD-LAZAREVAC,БЕОГРАД-ЛАЗАРЕВАЦ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.1,25.2,23.1,46.5,22.8,23.8,22.8,63.8,22.9,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70092,BEOGRAD-BARAJEVO,BEOGRAD-BARAJEVO,БЕОГРАД-БАРАЈЕВО,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,22.6,25.1,22.6,46.5,22.3,23.5,22.3,69.0,22.4,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70190,BEOGRAD-OBRENOVAC,BEOGRAD-OBRENOVAC,БЕОГРАД-ОБРЕНОВАЦ,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.1,25.2,23.1,46.5,22.8,23.8,22.8,64.2,22.9,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70211,BEOGRAD-RAKOVICA,BEOGRAD-RAKOVICA,БЕОГРАД-РАКОВИЦА,102,2026-09-01T06:00:00+00:00,2026-09-01T08:00:00+02:00,23.2,24.9,23.2,46.4,22.3,23.6,22.3,68.3,22.8,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,1.0,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
