Municipality_DOM_ID,Value_e,Value_sl,Value_sc,forecast_hour,valid_time,local_time,gefs_heat_index,gefs_heat_index_p90,gefs_t2m,gefs_rh2m,icon_heat_index,icon_heat_index_p90,icon_t2m,icon_rh2m,multimodel_heat_index,p_below_27,p_27_32,p_32_41,p_41_54,p_ge_54,dominant_category,heat_stress_category_sr,heat_stress_color,dominant_category_probability,models_available,source_models,model_spread_c,confidence,gefs_members,icon_members,status
80098,BELA CRKVA,BELA CRKVA,БЕЛА ЦРКВА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.1,19.5,19.1,77.4,,,,,19.1,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80292,OPOVO,OPOVO,ОПОВО,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.5,21.4,20.5,71.9,,,,,20.5,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80217,KOVAČICA,KOVAČICA,КОВАЧИЦА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.9,20.6,19.9,75.1,,,,,19.9,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80128,VRŠAC,VRŠAC,ВРШАЦ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.1,19.5,19.1,77.4,,,,,19.1,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80039,ALIBUNAR,ALIBUNAR,АЛИБУНАР,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.5,19.9,19.5,76.4,,,,,19.5,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80349,PLANDIŠTE,PLANDIŠTE,ПЛАНДИШТЕ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.8,20.5,19.8,76.0,,,,,19.8,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80314,PANČEVO-GRAD,PANČEVO-GRAD,ПАНЧЕВО-ГРАД,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.0,20.4,20.0,74.8,,,,,20.0,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
71269,ŠABAC-GRAD,ŠABAC-GRAD,ШАБАЦ-ГРАД,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.3,20.1,19.3,68.3,,,,,19.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70289,BOGATIĆ,BOGATIĆ,БОГАТИЋ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.3,20.1,19.3,68.3,,,,,19.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70777,LJUBOVIJA,LJUBOVIJA,ЉУБОВИЈА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,18.0,18.7,18.0,70.0,,,,,18.0,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70661,KRUPANJ,KRUPANJ,КРУПАЊ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,18.2,19.0,18.2,72.9,,,,,18.2,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70793,MALI ZVORNIK,MALI ZVORNIK,МАЛИ ЗВОРНИК,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,17.6,18.4,17.6,70.2,,,,,17.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70637,KOCELJEVA,KOCELJEVA,КОЦЕЉЕВА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.0,19.8,19.0,72.8,,,,,19.0,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70734,LOZNICA-GRAD,LOZNICA-GRAD,ЛОЗНИЦА-ГРАД,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,17.8,18.7,17.8,73.7,,,,,17.8,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70408,VLADIMIRCI,VLADIMIRCI,ВЛАДИМИРЦИ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.0,19.8,19.0,72.8,,,,,19.0,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70181,BEOGRAD-NOVI BEOGRAD,BEOGRAD-NOVI BEOGRAD,БЕОГРАД-НОВИ БЕОГРАД,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.6,21.2,20.6,70.9,,,,,20.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
71293,BEOGRAD-SURČIN,BEOGRAD-SURČIN,БЕОГРАД-СУРЧИН,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.2,21.0,20.2,70.5,,,,,20.2,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70157,BEOGRAD-ZEMUN,BEOGRAD-ZEMUN,БЕОГРАД-ЗЕМУН,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.4,21.5,20.4,70.1,,,,,20.4,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70203,BEOGRAD-PALILULA,BEOGRAD-PALILULA,БЕОГРАД-ПАЛИЛУЛА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.5,21.4,20.5,71.9,,,,,20.5,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70173,BEOGRAD-MLADENOVAC,BEOGRAD-MLADENOVAC,БЕОГРАД-МЛАДЕНОВАЦ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.6,20.1,19.6,76.2,,,,,19.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70165,BEOGRAD-LAZAREVAC,BEOGRAD-LAZAREVAC,БЕОГРАД-ЛАЗАРЕВАЦ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.2,20.2,19.2,75.9,,,,,19.2,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70092,BEOGRAD-BARAJEVO,BEOGRAD-BARAJEVO,БЕОГРАД-БАРАЈЕВО,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.2,19.8,19.2,76.4,,,,,19.2,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70190,BEOGRAD-OBRENOVAC,BEOGRAD-OBRENOVAC,БЕОГРАД-ОБРЕНОВАЦ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.2,20.2,19.2,75.9,,,,,19.2,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70211,BEOGRAD-RAKOVICA,BEOGRAD-RAKOVICA,БЕОГРАД-РАКОВИЦА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.6,21.2,20.6,70.9,,,,,20.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70106,BEOGRAD-VOŽDOVAC,BEOGRAD-VOŽDOVAC,БЕОГРАД-ВОЖДОВАЦ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.6,21.2,20.6,70.9,,,,,20.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70254,BEOGRAD-ČUKARICA,BEOGRAD-ČUKARICA,БЕОГРАД-ЧУКАРИЦА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.6,21.2,20.6,70.9,,,,,20.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70114,BEOGRAD-VRAČAR,BEOGRAD-VRAČAR,БЕОГРАД-ВРАЧАР,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.6,21.2,20.6,70.9,,,,,20.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70149,BEOGRAD-ZVEZDARA,BEOGRAD-ZVEZDARA,БЕОГРАД-ЗВЕЗДАРА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.6,21.2,20.6,70.9,,,,,20.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70220,BEOGRAD-SAVSKI VENAC,BEOGRAD-SAVSKI VENAC,БЕОГРАД-САВСКИ ВЕНАЦ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.6,21.2,20.6,70.9,,,,,20.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70246,BEOGRAD-STARI GRAD,BEOGRAD-STARI GRAD,БЕОГРАД-СТАРИ ГРАД,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.6,21.2,20.6,70.9,,,,,20.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70238,BEOGRAD-SOPOT,BEOGRAD-SOPOT,БЕОГРАД-СОПОТ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.2,19.8,19.2,76.4,,,,,19.2,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70122,BEOGRAD-GROCKA,BEOGRAD-GROCKA,БЕОГРАД-ГРОЦКА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.0,20.4,20.0,74.8,,,,,20.0,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70769,LJIG,LJIG,ЉИГ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.5,20.3,19.5,70.2,,,,,19.5,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70831,MIONICA,MIONICA,МИОНИЦА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.3,20.1,19.3,68.3,,,,,19.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70360,VALJEVO-GRAD,VALJEVO-GRAD,ВАЉЕВО-ГРАД,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,18.6,19.4,18.6,68.0,,,,,18.6,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70882,OSEČINA,OSEČINA,ОСЕЧИНА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,18.0,18.7,18.0,70.0,,,,,18.0,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70700,LAJKOVAC,LAJKOVAC,ЛАЈКОВАЦ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.5,20.3,19.5,70.2,,,,,19.5,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
71218,UB,UB,УБ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.2,20.1,19.2,72.8,,,,,19.2,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80152,ZRENJANIN-GRAD,ZRENJANIN-GRAD,ЗРЕЊАНИН-ГРАД,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.9,20.9,19.9,74.6,,,,,19.9,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80373,SEČANJ,SEČANJ,СЕЧАЊ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.9,20.5,19.9,74.9,,,,,19.9,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80144,ŽITIŠTE,ŽITIŠTE,ЖИТИШТЕ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.3,21.0,20.3,74.7,,,,,20.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80268,NOVI BEČEJ,NOVI BEČEJ,НОВИ БЕЧЕЈ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.7,20.2,19.7,76.7,,,,,19.7,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80250,NOVA CRNJA,NOVA CRNJA,НОВА ЦРЊА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.1,20.4,20.1,81.0,,,,,20.1,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80322,PEĆINCI,PEĆINCI,ПЕЋИНЦИ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.7,20.7,19.7,73.1,,,,,19.7,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80187,IRIG,IRIG,ИРИГ,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.2,21.5,20.2,66.9,,,,,20.2,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80420,STARA PAZOVA,STARA PAZOVA,СТАРА ПАЗОВА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.4,21.5,20.4,70.1,,,,,20.4,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80357,RUMA,RUMA,РУМА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.2,21.5,20.2,66.9,,,,,20.2,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80403,SREMSKA MITROVICA-GRAD,SREMSKA MITROVICA-GRAD,СРЕМСКА МИТРОВИЦА-ГРАД,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.7,20.6,19.7,65.5,,,,,19.7,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80179,INĐIJA,INĐIJA,ИНЂИЈА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,20.3,21.4,20.3,69.8,,,,,20.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80497,ŠID,ŠID,ШИД,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,19.3,19.8,19.3,65.3,,,,,19.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
90336,GORA,GORA,ГОРА,3,2026-09-01T03:00:00+00:00,2026-09-01T05:00:00+02:00,16.5,16.9,16.5,70.5,,,,,16.5,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
