Municipality_DOM_ID,Value_e,Value_sl,Value_sc,forecast_hour,valid_time,local_time,gefs_heat_index,gefs_heat_index_p90,gefs_t2m,gefs_rh2m,icon_heat_index,icon_heat_index_p90,icon_t2m,icon_rh2m,multimodel_heat_index,p_below_27,p_27_32,p_32_41,p_41_54,p_ge_54,dominant_category,heat_stress_category_sr,heat_stress_color,dominant_category_probability,models_available,source_models,model_spread_c,confidence,gefs_members,icon_members,status
80012,ADA,ADA,АДА,66,2026-08-30T18:00:00+00:00,2026-08-30T20:00:00+02:00,26.4,27.4,26.6,33.9,26.5,27.9,26.9,39.4,26.5,72.8,27.2,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,72.8,2,GEFS | ICON global EPS,0.2,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80209,KIKINDA,KIKINDA,КИКИНДА,66,2026-08-30T18:00:00+00:00,2026-08-30T20:00:00+02:00,26.5,27.8,26.9,34.5,26.1,27.9,26.1,42.4,26.3,72.6,27.4,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,72.6,2,GEFS | ICON global EPS,0.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80365,SENTA,SENTA,СЕНТА,66,2026-08-30T18:00:00+00:00,2026-08-30T20:00:00+02:00,26.4,27.0,26.5,32.9,26.5,27.9,26.9,39.4,26.5,74.4,25.6,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,74.4,2,GEFS | ICON global EPS,0.2,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80489,ČOKA,ČOKA,ЧОКА,66,2026-08-30T18:00:00+00:00,2026-08-30T20:00:00+02:00,26.4,27.4,26.5,32.9,26.5,27.9,26.9,39.4,26.5,74.4,25.6,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,74.4,2,GEFS | ICON global EPS,0.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,66,2026-08-30T18:00:00+00:00,2026-08-30T20:00:00+02:00,26.4,27.4,26.5,32.9,26.8,27.7,27.1,39.0,26.6,70.7,29.3,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,70.7,2,GEFS | ICON global EPS,0.4,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80195,KANJIŽA,KANJIŽA,КАЊИЖА,66,2026-08-30T18:00:00+00:00,2026-08-30T20:00:00+02:00,26.4,27.0,26.5,32.9,26.8,27.7,27.1,39.0,26.6,70.7,29.3,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,70.7,2,GEFS | ICON global EPS,0.4,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70521,ŽABARI,ŽABARI,ЖАБАРИ,66,2026-08-30T18:00:00+00:00,2026-08-30T20:00:00+02:00,26.0,27.1,26.0,35.9,26.4,27.6,26.4,50.9,26.2,75.7,24.3,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,75.7,2,GEFS | ICON global EPS,0.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,66,2026-08-30T18:00:00+00:00,2026-08-30T20:00:00+02:00,22.5,25.1,22.5,44.5,21.9,23.4,21.9,59.6,22.2,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.6,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,66,2026-08-30T18:00:00+00:00,2026-08-30T20:00:00+02:00,24.4,26.6,24.4,40.3,24.2,25.1,24.2,54.8,24.3,98.4,1.6,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,98.4,2,GEFS | ICON global EPS,0.2,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70696,KUČEVO,KUČEVO,КУЧЕВО,66,2026-08-30T18:00:00+00:00,2026-08-30T20:00:00+02:00,23.4,25.8,23.4,42.9,22.7,24.2,22.7,61.7,23.0,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.6,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
