Municipality_DOM_ID,Value_e,Value_sl,Value_sc,forecast_hour,valid_time,local_time,gefs_heat_index,gefs_heat_index_p90,gefs_t2m,gefs_rh2m,icon_heat_index,icon_heat_index_p90,icon_t2m,icon_rh2m,multimodel_heat_index,p_below_27,p_27_32,p_32_41,p_41_54,p_ge_54,dominant_category,heat_stress_category_sr,heat_stress_color,dominant_category_probability,models_available,source_models,model_spread_c,confidence,gefs_members,icon_members,status
80012,ADA,ADA,АДА,18,2026-09-01T18:00:00+00:00,2026-09-01T20:00:00+02:00,24.8,26.2,24.8,28.7,24.7,25.4,24.7,42.2,24.8,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80209,KIKINDA,KIKINDA,КИКИНДА,18,2026-09-01T18:00:00+00:00,2026-09-01T20:00:00+02:00,25.3,26.5,25.3,28.2,24.9,25.5,24.9,41.0,25.1,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.5,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80365,SENTA,SENTA,СЕНТА,18,2026-09-01T18:00:00+00:00,2026-09-01T20:00:00+02:00,24.8,26.1,24.8,29.7,24.7,25.4,24.7,42.2,24.8,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80489,ČOKA,ČOKA,ЧОКА,18,2026-09-01T18:00:00+00:00,2026-09-01T20:00:00+02:00,24.9,26.3,24.9,29.3,24.7,25.4,24.7,42.2,24.8,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.2,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,18,2026-09-01T18:00:00+00:00,2026-09-01T20:00:00+02:00,24.9,26.3,24.9,29.3,24.8,25.7,24.8,41.9,24.8,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80195,KANJIŽA,KANJIŽA,КАЊИЖА,18,2026-09-01T18:00:00+00:00,2026-09-01T20:00:00+02:00,24.8,26.1,24.8,29.7,24.8,25.7,24.8,41.9,24.8,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.0,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70521,ŽABARI,ŽABARI,ЖАБАРИ,18,2026-09-01T18:00:00+00:00,2026-09-01T20:00:00+02:00,24.7,25.8,24.7,33.1,23.9,24.6,23.9,54.4,24.3,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.8,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,18,2026-09-01T18:00:00+00:00,2026-09-01T20:00:00+02:00,20.6,22.1,20.6,45.7,21.3,22.0,21.3,63.4,21.0,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.7,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,18,2026-09-01T18:00:00+00:00,2026-09-01T20:00:00+02:00,22.2,23.9,22.2,40.1,22.7,23.4,22.7,58.2,22.5,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.4,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70696,KUČEVO,KUČEVO,КУЧЕВО,18,2026-09-01T18:00:00+00:00,2026-09-01T20:00:00+02:00,21.6,22.8,21.6,42.2,21.7,22.7,21.7,59.3,21.7,100.0,0.0,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,100.0,2,GEFS | ICON global EPS,0.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
