Municipality_DOM_ID,Value_e,Value_sl,Value_sc,forecast_hour,valid_time,local_time,gefs_heat_index,gefs_heat_index_p90,gefs_t2m,gefs_rh2m,icon_heat_index,icon_heat_index_p90,icon_t2m,icon_rh2m,multimodel_heat_index,p_below_27,p_27_32,p_32_41,p_41_54,p_ge_54,dominant_category,heat_stress_category_sr,heat_stress_color,dominant_category_probability,models_available,source_models,model_spread_c,confidence,gefs_members,icon_members,status
80012,ADA,ADA,АДА,84,2026-08-31T12:00:00+00:00,2026-08-31T14:00:00+02:00,33.3,35.3,35.4,20.8,32.9,34.1,34.0,27.6,33.1,0.0,15.4,84.6,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,84.6,2,GEFS | ICON global EPS,0.4,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80209,KIKINDA,KIKINDA,КИКИНДА,84,2026-08-31T12:00:00+00:00,2026-08-31T14:00:00+02:00,33.4,34.8,35.4,19.8,33.1,34.3,34.0,29.2,33.3,0.0,13.8,86.2,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,86.2,2,GEFS | ICON global EPS,0.3,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80365,SENTA,SENTA,СЕНТА,84,2026-08-31T12:00:00+00:00,2026-08-31T14:00:00+02:00,33.1,34.7,35.2,20.2,32.9,34.1,34.0,27.6,33.0,0.0,17.0,83.0,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,83.0,2,GEFS | ICON global EPS,0.2,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80489,ČOKA,ČOKA,ЧОКА,84,2026-08-31T12:00:00+00:00,2026-08-31T14:00:00+02:00,33.4,34.8,35.4,19.7,32.9,34.1,34.0,27.6,33.1,0.0,17.0,83.0,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,83.0,2,GEFS | ICON global EPS,0.5,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,84,2026-08-31T12:00:00+00:00,2026-08-31T14:00:00+02:00,33.4,34.8,35.4,19.7,32.9,34.1,34.2,26.9,33.2,0.0,18.3,81.7,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,81.7,2,GEFS | ICON global EPS,0.5,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
80195,KANJIŽA,KANJIŽA,КАЊИЖА,84,2026-08-31T12:00:00+00:00,2026-08-31T14:00:00+02:00,33.1,34.7,35.2,20.2,32.9,34.1,34.2,26.9,33.0,0.0,18.3,81.7,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,81.7,2,GEFS | ICON global EPS,0.2,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70521,ŽABARI,ŽABARI,ЖАБАРИ,84,2026-08-31T12:00:00+00:00,2026-08-31T14:00:00+02:00,34.1,35.1,35.9,20.7,34.2,35.1,34.4,31.0,34.1,0.0,9.7,90.3,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,90.3,2,GEFS | ICON global EPS,0.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,84,2026-08-31T12:00:00+00:00,2026-08-31T14:00:00+02:00,30.3,31.6,31.9,26.9,29.8,30.7,30.4,35.4,30.1,1.6,93.5,4.8,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,93.5,2,GEFS | ICON global EPS,0.5,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,84,2026-08-31T12:00:00+00:00,2026-08-31T14:00:00+02:00,32.6,34.1,34.1,23.7,32.5,33.5,33.1,31.6,32.5,0.0,31.9,68.1,0.0,0.0,32_41,Изражен топлотни стрес,ORANGE,68.1,2,GEFS | ICON global EPS,0.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
70696,KUČEVO,KUČEVO,КУЧЕВО,84,2026-08-31T12:00:00+00:00,2026-08-31T14:00:00+02:00,30.8,32.6,32.4,26.5,29.7,30.6,30.0,39.7,30.2,3.2,87.1,9.7,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,87.1,2,GEFS | ICON global EPS,1.1,HIGH,31,40,EXPERIMENTAL / NOT CALIBRATED
