Municipality_DOM_ID,Value_e,Value_sl,Value_sc,forecast_hour,valid_time,local_time,gefs_heat_index,gefs_heat_index_p90,gefs_t2m,gefs_rh2m,icon_heat_index,icon_heat_index_p90,icon_t2m,icon_rh2m,multimodel_heat_index,p_below_27,p_27_32,p_32_41,p_41_54,p_ge_54,dominant_category,heat_stress_category_sr,heat_stress_color,dominant_category_probability,models_available,source_models,model_spread_c,confidence,gefs_members,icon_members,status
80012,ADA,ADA,АДА,63,2026-09-03T15:00:00+00:00,2026-09-03T17:00:00+02:00,28.7,29.9,30.4,21.0,,,,,28.7,6.5,93.5,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,93.5,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80209,KIKINDA,KIKINDA,КИКИНДА,63,2026-09-03T15:00:00+00:00,2026-09-03T17:00:00+02:00,28.7,29.5,30.5,21.4,,,,,28.7,3.2,96.8,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,96.8,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80365,SENTA,SENTA,СЕНТА,63,2026-09-03T15:00:00+00:00,2026-09-03T17:00:00+02:00,28.1,29.4,29.8,22.0,,,,,28.1,9.7,90.3,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,90.3,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80489,ČOKA,ČOKA,ЧОКА,63,2026-09-03T15:00:00+00:00,2026-09-03T17:00:00+02:00,28.2,29.4,29.8,21.7,,,,,28.2,6.5,93.5,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,93.5,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,63,2026-09-03T15:00:00+00:00,2026-09-03T17:00:00+02:00,28.2,29.4,29.8,21.7,,,,,28.2,6.5,93.5,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,93.5,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
80195,KANJIŽA,KANJIŽA,КАЊИЖА,63,2026-09-03T15:00:00+00:00,2026-09-03T17:00:00+02:00,28.1,29.4,29.8,22.0,,,,,28.1,9.7,90.3,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,90.3,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70521,ŽABARI,ŽABARI,ЖАБАРИ,63,2026-09-03T15:00:00+00:00,2026-09-03T17:00:00+02:00,29.4,29.9,31.3,20.7,,,,,29.4,3.2,96.8,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,96.8,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,63,2026-09-03T15:00:00+00:00,2026-09-03T17:00:00+02:00,26.7,27.3,27.5,27.0,,,,,26.7,77.4,22.6,0.0,0.0,0.0,below_27,Без значајног топлотног стреса,GREEN,77.4,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,63,2026-09-03T15:00:00+00:00,2026-09-03T17:00:00+02:00,27.9,28.5,29.4,23.9,,,,,27.9,25.8,74.2,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,74.2,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
70696,KUČEVO,KUČEVO,КУЧЕВО,63,2026-09-03T15:00:00+00:00,2026-09-03T17:00:00+02:00,27.3,27.9,28.6,25.3,,,,,27.3,38.7,61.3,0.0,0.0,0.0,27_32,Повишен топлотни стрес,YELLOW,61.3,1,GEFS,,LOW,31,0,EXPERIMENTAL / NOT CALIBRATED
