valid_time,Value_sc,hdw,hdw_percentile,hdw_color,max_vpd_hpa,max_wind_ms,pl_levels_used,spatial_aggregation,source,model_run,retrieved_at_utc,method
2026-08-29T09:00:00Z,ЂАКОВИЦА,30.72,,,26.00,1.18,1,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,ЈАГОДИНА-ГРАД,260.16,,,28.20,9.22,1,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,ЉИГ,146.07,,,34.18,4.27,1,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,ЋУПРИЈА,199.46,,,27.65,7.21,1,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,АДА,156.40,,,29.57,5.29,2,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,АЛЕКСАНДРОВАЦ,73.97,,,21.18,3.49,1,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,АЛЕКСИНАЦ,166.10,,,30.23,5.49,1,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,АЛИБУНАР,334.74,,,30.27,11.06,2,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,АПАТИН,120.57,,,28.12,4.29,2,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,АРАНЂЕЛОВАЦ,160.46,,,27.25,5.89,1,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,БАЈИНА БАШТА,172.95,,,37.29,4.64,2,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,БАБУШНИЦА,55.11,,,22.56,2.44,2,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,БАЧКА ПАЛАНКА,116.02,,,27.19,4.27,2,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
2026-08-29T09:00:00Z,БАЧКА ТОПОЛА,128.88,,,30.05,4.29,2,inside-grid-max,ECMWF IFS,2026-08-25T00:00:00Z,2026-08-25T11:19:33.327453Z,HDW 500m Open-Data pressure-level approximation
