date,Value_sc,fwi,fwi_effis_class_id,fwi_effis_class,fwi_range,fwi_color,fwi_class_fraction,fwi_classified_pixels,fwi_modal_fraction,source,source_wms,source_layer,model_run,source_status,aggregation,retrieved_at_utc,method_note
2026-08-27,БЕОГРАД-ОБРЕНОВАЦ,,4,VERY_HIGH,38.0–<50.0,RED,0.8918,2144,0.8918,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,БЕОГРАД-РАКОВИЦА,,4,VERY_HIGH,38.0–<50.0,RED,0.8910,156,0.8910,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,БЕОГРАД-ВОЖДОВАЦ,,4,VERY_HIGH,38.0–<50.0,RED,0.9057,774,0.9057,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,БЕОГРАД-ЧУКАРИЦА,,4,VERY_HIGH,38.0–<50.0,RED,0.8202,823,0.8202,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,БЕОГРАД-ВРАЧАР,,3,HIGH,21.3–<38.0,ORANGE,1.0000,12,1.0000,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,БЕОГРАД-ЗВЕЗДАРА,,4,VERY_HIGH,38.0–<50.0,RED,0.0745,161,0.9255,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,БЕОГРАД-САВСКИ ВЕНАЦ,,3,HIGH,21.3–<38.0,ORANGE,1.0000,74,1.0000,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,БЕОГРАД-СТАРИ ГРАД,,3,HIGH,21.3–<38.0,ORANGE,1.0000,29,1.0000,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,БЕОГРАД-СОПОТ,,4,VERY_HIGH,38.0–<50.0,RED,0.5259,1407,0.5259,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,БЕОГРАД-ГРОЦКА,,4,VERY_HIGH,38.0–<50.0,RED,0.7508,1561,0.7508,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ЉИГ,,4,VERY_HIGH,38.0–<50.0,RED,0.7044,1441,0.7044,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,МИОНИЦА,,4,VERY_HIGH,38.0–<50.0,RED,0.7954,1701,0.7954,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ВАЉЕВО-ГРАД,,4,VERY_HIGH,38.0–<50.0,RED,0.6974,4696,0.6974,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ОСЕЧИНА,,4,VERY_HIGH,38.0–<50.0,RED,0.9521,1649,0.9521,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ЛАЈКОВАЦ,,4,VERY_HIGH,38.0–<50.0,RED,0.7075,964,0.7075,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,УБ,,4,VERY_HIGH,38.0–<50.0,RED,0.7406,2375,0.7406,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ЗРЕЊАНИН-ГРАД,,4,VERY_HIGH,38.0–<50.0,RED,0.0327,7002,0.9673,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,СЕЧАЊ,,4,VERY_HIGH,38.0–<50.0,RED,0.1294,2766,0.8706,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ЖИТИШТЕ,,4,VERY_HIGH,38.0–<50.0,RED,0.2269,2776,0.7731,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,НОВИ БЕЧЕЈ,,3,HIGH,21.3–<38.0,ORANGE,1.0000,3232,1.0000,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,НОВА ЦРЊА,,4,VERY_HIGH,38.0–<50.0,RED,0.0221,1446,0.9779,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ПЕЋИНЦИ,,4,VERY_HIGH,38.0–<50.0,RED,0.7607,2557,0.7607,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ИРИГ,,3,HIGH,21.3–<38.0,ORANGE,1.0000,1209,1.0000,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,СТАРА ПАЗОВА,,4,VERY_HIGH,38.0–<50.0,RED,0.1272,1808,0.8728,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,РУМА,,4,VERY_HIGH,38.0–<50.0,RED,0.2811,3063,0.7189,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,СРЕМСКА МИТРОВИЦА-ГРАД,,4,VERY_HIGH,38.0–<50.0,RED,0.2269,3979,0.7731,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ИНЂИЈА,,3,HIGH,21.3–<38.0,ORANGE,1.0000,2027,1.0000,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ШИД,,4,VERY_HIGH,38.0–<50.0,RED,0.5767,3593,0.5767,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ГОРА,,4,VERY_HIGH,38.0–<50.0,RED,0.5717,1513,0.5717,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ПРИЗРЕН,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.3710,3801,0.3710,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,СУВА РЕКА,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.4693,2167,0.4693,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ОРАХОВАЦ,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.5079,2022,0.5079,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ПРЕШЕВО,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.9923,1307,0.9923,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ТРГОВИШТЕ,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.2449,1866,0.7551,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,БОСИЛЕГРАД,,4,VERY_HIGH,38.0–<50.0,RED,0.9277,2863,0.9277,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ВРАЊЕ-ГРАД,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.3972,4325,0.6028,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,СУРДУЛИЦА,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.1006,3172,0.6728,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ВЛАДИЧИН ХАН,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.3070,1847,0.5425,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,БУЈАНОВАЦ,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.7516,2311,0.7516,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ЦРНА ТРАВА,,4,VERY_HIGH,38.0–<50.0,RED,0.3091,1585,0.6909,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ЛЕБАНЕ,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.1571,1700,0.8429,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,МЕДВЕЂА,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.3165,2648,0.6835,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ВЛАСОТИНЦЕ,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.6082,1557,0.6082,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,БОЈНИК,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.6434,1349,0.6434,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ЛЕСКОВАЦ-ГРАД,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.1099,5207,0.8318,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,РЕКОВАЦ,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.2857,1883,0.7047,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ПАРАЋИН,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.2846,2779,0.6884,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ЋУПРИЈА,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.0349,1489,0.9651,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ЈАГОДИНА-ГРАД,,5,EXTREME_OR_VERY_EXTREME,≥50.0 (WMS merged),PURPLE,0.1577,2422,0.8423,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ДЕСПОТОВАЦ,,4,VERY_HIGH,38.0–<50.0,RED,0.6736,3211,0.6736,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,СВИЛАЈНАЦ,,4,VERY_HIGH,38.0–<50.0,RED,0.7735,1682,0.7735,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,ВЕЛИКА ПЛАНА,,4,VERY_HIGH,38.0–<50.0,RED,0.4727,1796,0.5273,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,СМЕДЕРЕВСКА ПАЛАНКА,,4,VERY_HIGH,38.0–<50.0,RED,0.4429,2190,0.5571,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
2026-08-27,СМЕДЕРЕВО-ГРАД,,4,VERY_HIGH,38.0–<50.0,RED,1.0000,2514,1.0000,EFFIS / Météo-France categorical FWI,https://maps.effis.emergency.copernicus.eu/effis,mf010.fwi,EFFIS Météo-France valid 2026-08-27,AVAILABLE,guarded maximum published EFFIS class,2026-08-25T11:16:27.776550Z,Official deterministic EFFIS WMS category only; numeric FWI intentionally not inferred from display colours; PNG map georeferenced from WMS request BBOX; active 5-colour style merges Extreme and Very Extreme as FWI >=50
