Municipality_DOM_ID,Value_e,Value_sl,Value_sc,date,day_index,model_run,gefs_tmax,icon_tmax,multimodel_tmax,p_below_30,p_30_35,p_35_38,p_38_40,p_ge_40,dominant_category,temperature_category_sr,temperature_color,dominant_category_probability,warmest_valid_time,warmest_period_start_local,warmest_period_end_local,warmest_period_local,warmest_period_resolution_hours,models,gefs_members,icon_members,status,gefs_p_below_30,icon_p_below_30,gefs_p_30_35,icon_p_30_35,gefs_p_35_38,icon_p_35_38,gefs_p_38_40,icon_p_38_40,gefs_p_ge_40,icon_p_ge_40
80012,ADA,ADA,АДА,2026-08-27,2,2026-08-25T00:00:00+00:00,33.4,32.0,32.7,13.4,78.5,8.1,0.0,0.0,30_35,Тропски дан,YELLOW,78.5,2026-08-27T15:00:00+00:00,14,17,14–17 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,19.4,7.5,64.5,92.5,16.1,0.0,0.0,0.0,0.0,0.0
80209,KIKINDA,KIKINDA,КИКИНДА,2026-08-27,2,2026-08-25T00:00:00+00:00,32.8,31.9,32.3,12.2,79.8,8.1,0.0,0.0,30_35,Тропски дан,YELLOW,79.8,2026-08-27T15:00:00+00:00,14,17,14–17 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,19.4,5.0,64.5,95.0,16.1,0.0,0.0,0.0,0.0,0.0
80365,SENTA,SENTA,СЕНТА,2026-08-27,2,2026-08-25T00:00:00+00:00,32.8,31.4,32.1,15.0,75.3,9.7,0.0,0.0,30_35,Тропски дан,YELLOW,75.3,2026-08-27T15:00:00+00:00,14,17,14–17 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,22.6,7.5,58.1,92.5,19.4,0.0,0.0,0.0,0.0,0.0
80489,ČOKA,ČOKA,ЧОКА,2026-08-27,2,2026-08-25T00:00:00+00:00,32.5,32.1,32.3,13.8,79.8,6.5,0.0,0.0,30_35,Тропски дан,YELLOW,79.8,2026-08-27T15:00:00+00:00,14,17,14–17 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,22.6,5.0,64.5,95.0,12.9,0.0,0.0,0.0,0.0,0.0
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,2026-08-27,2,2026-08-25T00:00:00+00:00,32.5,31.8,32.1,13.8,79.8,6.5,0.0,0.0,30_35,Тропски дан,YELLOW,79.8,2026-08-27T15:00:00+00:00,14,17,14–17 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,22.6,5.0,64.5,95.0,12.9,0.0,0.0,0.0,0.0,0.0
80195,KANJIŽA,KANJIŽA,КАЊИЖА,2026-08-27,2,2026-08-25T00:00:00+00:00,32.8,31.3,32.0,17.5,72.8,9.7,0.0,0.0,30_35,Тропски дан,YELLOW,72.8,2026-08-27T15:00:00+00:00,14,17,14–17 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,22.6,12.5,58.1,87.5,19.4,0.0,0.0,0.0,0.0,0.0
70521,ŽABARI,ŽABARI,ЖАБАРИ,2026-08-27,2,2026-08-25T00:00:00+00:00,33.6,32.7,33.1,4.8,87.1,8.1,0.0,0.0,30_35,Тропски дан,YELLOW,87.1,2026-08-27T15:00:00+00:00,14,17,14–17 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,9.7,0.0,74.2,100.0,16.1,0.0,0.0,0.0,0.0,0.0
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,2026-08-27,2,2026-08-25T00:00:00+00:00,29.8,30.5,30.1,46.2,53.8,0.0,0.0,0.0,30_35,Тропски дан,YELLOW,53.8,2026-08-27T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,54.8,37.5,45.2,62.5,0.0,0.0,0.0,0.0,0.0,0.0
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,2026-08-27,2,2026-08-25T00:00:00+00:00,31.6,32.4,32.0,12.5,84.2,3.2,0.0,0.0,30_35,Тропски дан,YELLOW,84.2,2026-08-27T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,22.6,2.5,71.0,97.5,6.5,0.0,0.0,0.0,0.0,0.0
70696,KUČEVO,KUČEVO,КУЧЕВО,2026-08-27,2,2026-08-25T00:00:00+00:00,31.1,30.2,30.6,37.0,61.4,1.6,0.0,0.0,30_35,Тропски дан,YELLOW,61.4,2026-08-27T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,29.0,45.0,67.7,55.0,3.2,0.0,0.0,0.0,0.0,0.0
70807,MALO CRNIĆE,MALO CRNIĆE,МАЛО ЦРНИЋЕ,2026-08-27,2,2026-08-25T00:00:00+00:00,33.6,32.7,33.1,4.8,87.1,8.1,0.0,0.0,30_35,Тропски дан,YELLOW,87.1,2026-08-27T15:00:00+00:00,14,17,14–17 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,9.7,0.0,74.2,100.0,16.1,0.0,0.0,0.0,0.0,0.0
70475,GOLUBAC,GOLUBAC,ГОЛУБАЦ,2026-08-27,2,2026-08-25T00:00:00+00:00,31.5,29.9,30.7,39.2,59.2,1.6,0.0,0.0,30_35,Тропски дан,YELLOW,59.2,2026-08-27T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,25.8,52.5,71.0,47.5,3.2,0.0,0.0,0.0,0.0,0.0
70947,POŽAREVAC-GRAD,POŽAREVAC-GRAD,ПОЖАРЕВАЦ-ГРАД,2026-08-27,2,2026-08-25T00:00:00+00:00,33.2,32.5,32.8,3.2,87.1,9.7,0.0,0.0,30_35,Тропски дан,YELLOW,87.1,2026-08-27T15:00:00+00:00,14,17,14–17 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,6.5,0.0,74.2,100.0,19.4,0.0,0.0,0.0,0.0,0.0
70394,VELIKO GRADIŠTE,VELIKO GRADIŠTE,ВЕЛИКО ГРАДИШТЕ,2026-08-27,2,2026-08-25T00:00:00+00:00,32.7,32.1,32.4,9.7,85.5,4.8,0.0,0.0,30_35,Тропски дан,YELLOW,85.5,2026-08-27T15:00:00+00:00,14,17,14–17 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,19.4,0.0,71.0,100.0,9.7,0.0,0.0,0.0,0.0,0.0
70602,KNJAŽEVAC,KNJAŽEVAC,КЊАЖЕВАЦ,2026-08-27,2,2026-08-25T00:00:00+00:00,31.7,31.9,31.8,12.5,87.5,0.0,0.0,0.0,30_35,Тропски дан,YELLOW,87.5,2026-08-27T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,22.6,2.5,77.4,97.5,0.0,0.0,0.0,0.0,0.0,0.0
