Municipality_DOM_ID,Value_e,Value_sl,Value_sc,date,day_index,model_run,gefs_tmax,icon_tmax,multimodel_tmax,p_below_30,p_30_35,p_35_38,p_38_40,p_ge_40,dominant_category,temperature_category_sr,temperature_color,dominant_category_probability,warmest_valid_time,warmest_period_start_local,warmest_period_end_local,warmest_period_local,warmest_period_resolution_hours,models,gefs_members,icon_members,status,gefs_p_below_30,icon_p_below_30,gefs_p_30_35,icon_p_30_35,gefs_p_35_38,icon_p_35_38,gefs_p_38_40,icon_p_38_40,gefs_p_ge_40,icon_p_ge_40
80012,ADA,ADA,АДА,2026-09-01,4,2026-08-28T00:00:00+00:00,34.1,31.5,32.8,7.9,74.4,17.7,0.0,0.0,30_35,Тропски дан,YELLOW,74.4,2026-09-01T12:00:00+00:00,11,17,11–17 h,6,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,3.2,12.5,61.3,87.5,35.5,0.0,0.0,0.0,0.0,0.0
80209,KIKINDA,KIKINDA,КИКИНДА,2026-09-01,4,2026-08-28T00:00:00+00:00,34.5,31.7,33.1,6.6,75.6,17.7,0.0,0.0,30_35,Тропски дан,YELLOW,75.6,2026-09-01T12:00:00+00:00,11,17,11–17 h,6,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,3.2,10.0,61.3,90.0,35.5,0.0,0.0,0.0,0.0,0.0
80365,SENTA,SENTA,СЕНТА,2026-09-01,4,2026-08-28T00:00:00+00:00,34.1,31.0,32.5,11.6,77.1,11.3,0.0,0.0,30_35,Тропски дан,YELLOW,77.1,2026-09-01T12:00:00+00:00,11,17,11–17 h,6,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,3.2,20.0,74.2,80.0,22.6,0.0,0.0,0.0,0.0,0.0
80489,ČOKA,ČOKA,ЧОКА,2026-09-01,4,2026-08-28T00:00:00+00:00,34.1,31.8,32.9,6.2,82.5,11.3,0.0,0.0,30_35,Тропски дан,YELLOW,82.5,2026-09-01T12:00:00+00:00,11,17,11–17 h,6,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,0.0,12.5,77.4,87.5,22.6,0.0,0.0,0.0,0.0,0.0
80276,NOVI KNEŽEVAC,NOVI KNEŽEVAC,НОВИ КНЕЖЕВАЦ,2026-09-01,4,2026-08-28T00:00:00+00:00,34.1,31.3,32.7,7.5,81.2,11.3,0.0,0.0,30_35,Тропски дан,YELLOW,81.2,2026-09-01T12:00:00+00:00,11,17,11–17 h,6,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,0.0,15.0,77.4,85.0,22.6,0.0,0.0,0.0,0.0,0.0
80195,KANJIŽA,KANJIŽA,КАЊИЖА,2026-09-01,4,2026-08-28T00:00:00+00:00,34.1,30.8,32.4,14.1,74.6,11.3,0.0,0.0,30_35,Тропски дан,YELLOW,74.6,2026-09-01T12:00:00+00:00,11,17,11–17 h,6,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,3.2,25.0,74.2,75.0,22.6,0.0,0.0,0.0,0.0,0.0
70521,ŽABARI,ŽABARI,ЖАБАРИ,2026-09-01,4,2026-08-28T00:00:00+00:00,33.9,31.6,32.8,8.2,78.9,12.9,0.0,0.0,30_35,Тропски дан,YELLOW,78.9,2026-09-01T12:00:00+00:00,11,17,11–17 h,6,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,6.5,10.0,67.7,90.0,25.8,0.0,0.0,0.0,0.0,0.0
70530,ŽAGUBICA,ŽAGUBICA,ЖАГУБИЦА,2026-09-01,4,2026-08-28T00:00:00+00:00,30.7,29.8,30.3,44.0,56.0,0.0,0.0,0.0,30_35,Тропски дан,YELLOW,56.0,2026-09-01T12:00:00+00:00,11,17,11–17 h,6,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,35.5,52.5,64.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0
70912,PETROVAC NA MLAVI,PETROVAC NA MLAVI,ПЕТРОВАЦ НА МЛАВИ,2026-09-01,4,2026-08-28T00:00:00+00:00,32.5,31.2,31.8,17.7,77.5,4.8,0.0,0.0,30_35,Тропски дан,YELLOW,77.5,2026-09-01T12:00:00+00:00,11,17,11–17 h,6,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,12.9,22.5,77.4,77.5,9.7,0.0,0.0,0.0,0.0,0.0
70696,KUČEVO,KUČEVO,КУЧЕВО,2026-09-01,4,2026-08-28T00:00:00+00:00,31.5,30.3,30.9,34.2,64.2,1.6,0.0,0.0,30_35,Тропски дан,YELLOW,64.2,2026-09-01T12:00:00+00:00,11,17,11–17 h,6,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,25.8,42.5,71.0,57.5,3.2,0.0,0.0,0.0,0.0,0.0
