valid_time,Value_sc,Value_sl,Value_e,uv_index,uv_category,uv_color,uv_level,uv_max_time,source_domain,source,aggregation
2026-09-03T06:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,4.0,MODERATE,YELLOW,1,2026-09-03T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T09:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,6.6,HIGH,ORANGE,2,2026-09-03T10:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T12:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,5.5,MODERATE,YELLOW,1,2026-09-03T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T15:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.8,LOW,GREEN,0,2026-09-03T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T18:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.0,LOW,GREEN,0,2026-09-03T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T21:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.0,LOW,GREEN,0,2026-09-03T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T00:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.0,LOW,GREEN,0,2026-09-04T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T03:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.2,LOW,GREEN,0,2026-09-04T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T06:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,4.2,MODERATE,YELLOW,1,2026-09-04T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T09:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,6.9,HIGH,ORANGE,2,2026-09-04T10:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T12:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,5.8,MODERATE,YELLOW,1,2026-09-04T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T15:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.9,LOW,GREEN,0,2026-09-04T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T18:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.0,LOW,GREEN,0,2026-09-04T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T21:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.0,LOW,GREEN,0,2026-09-04T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T00:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.0,LOW,GREEN,0,2026-09-05T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T03:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.3,LOW,GREEN,0,2026-09-05T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T06:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,4.5,MODERATE,YELLOW,1,2026-09-05T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T09:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,7.2,HIGH,ORANGE,2,2026-09-05T10:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T12:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,6.0,HIGH,ORANGE,2,2026-09-05T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T15:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.9,LOW,GREEN,0,2026-09-05T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T18:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.0,LOW,GREEN,0,2026-09-05T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T21:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.0,LOW,GREEN,0,2026-09-05T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T00:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,0.0,LOW,GREEN,0,2026-09-06T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T03:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T06:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T09:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T12:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T15:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T18:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T21:00:00Z,КАЧАНИК,KAČANIK,KAČANIK,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T00:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-01T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T03:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.2,LOW,GREEN,0,2026-09-01T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T06:00:00Z,КИКИНДА,KIKINDA,KIKINDA,3.8,MODERATE,YELLOW,1,2026-09-01T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T09:00:00Z,КИКИНДА,KIKINDA,KIKINDA,6.2,HIGH,ORANGE,2,2026-09-01T10:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T12:00:00Z,КИКИНДА,KIKINDA,KIKINDA,5.2,MODERATE,YELLOW,1,2026-09-01T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T15:00:00Z,КИКИНДА,KIKINDA,KIKINDA,1.0,LOW,GREEN,0,2026-09-01T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T18:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-01T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T21:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-01T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T00:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-02T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T03:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.2,LOW,GREEN,0,2026-09-02T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T06:00:00Z,КИКИНДА,KIKINDA,KIKINDA,3.8,MODERATE,YELLOW,1,2026-09-02T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T09:00:00Z,КИКИНДА,KIKINDA,KIKINDA,5.9,MODERATE,YELLOW,1,2026-09-02T10:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T12:00:00Z,КИКИНДА,KIKINDA,KIKINDA,4.8,MODERATE,YELLOW,1,2026-09-02T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T15:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.9,LOW,GREEN,0,2026-09-02T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T18:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-02T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T21:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-02T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T00:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-03T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T03:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.2,LOW,GREEN,0,2026-09-03T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T06:00:00Z,КИКИНДА,KIKINDA,KIKINDA,3.4,MODERATE,YELLOW,1,2026-09-03T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T09:00:00Z,КИКИНДА,KIKINDA,KIKINDA,5.4,MODERATE,YELLOW,1,2026-09-03T10:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T12:00:00Z,КИКИНДА,KIKINDA,KIKINDA,4.6,MODERATE,YELLOW,1,2026-09-03T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T15:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.8,LOW,GREEN,0,2026-09-03T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T18:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-03T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T21:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-03T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T00:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-04T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T03:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.2,LOW,GREEN,0,2026-09-04T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T06:00:00Z,КИКИНДА,KIKINDA,KIKINDA,3.8,MODERATE,YELLOW,1,2026-09-04T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T09:00:00Z,КИКИНДА,KIKINDA,KIKINDA,6.0,HIGH,ORANGE,2,2026-09-04T11:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T12:00:00Z,КИКИНДА,KIKINDA,KIKINDA,5.1,MODERATE,YELLOW,1,2026-09-04T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T15:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.9,LOW,GREEN,0,2026-09-04T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T18:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-04T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T21:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-04T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T00:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-05T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T03:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.2,LOW,GREEN,0,2026-09-05T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T06:00:00Z,КИКИНДА,KIKINDA,KIKINDA,3.9,MODERATE,YELLOW,1,2026-09-05T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T09:00:00Z,КИКИНДА,KIKINDA,KIKINDA,6.2,HIGH,ORANGE,2,2026-09-05T10:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T12:00:00Z,КИКИНДА,KIKINDA,KIKINDA,5.2,MODERATE,YELLOW,1,2026-09-05T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T15:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.9,LOW,GREEN,0,2026-09-05T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T18:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-05T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T21:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-05T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T00:00:00Z,КИКИНДА,KIKINDA,KIKINDA,0.0,LOW,GREEN,0,2026-09-06T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T03:00:00Z,КИКИНДА,KIKINDA,KIKINDA,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T06:00:00Z,КИКИНДА,KIKINDA,KIKINDA,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T09:00:00Z,КИКИНДА,KIKINDA,KIKINDA,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T12:00:00Z,КИКИНДА,KIKINDA,KIKINDA,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T15:00:00Z,КИКИНДА,KIKINDA,KIKINDA,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T18:00:00Z,КИКИНДА,KIKINDA,KIKINDA,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T21:00:00Z,КИКИНДА,KIKINDA,KIKINDA,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T00:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-01T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T03:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.2,LOW,GREEN,0,2026-09-01T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T06:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,3.8,MODERATE,YELLOW,1,2026-09-01T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T09:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,6.2,HIGH,ORANGE,2,2026-09-01T10:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T12:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,5.1,MODERATE,YELLOW,1,2026-09-01T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T15:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.9,LOW,GREEN,0,2026-09-01T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T18:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-01T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T21:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-01T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T00:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-02T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T03:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.3,LOW,GREEN,0,2026-09-02T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T06:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,4.2,MODERATE,YELLOW,1,2026-09-02T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T09:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,6.4,HIGH,ORANGE,2,2026-09-02T10:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T12:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,5.2,MODERATE,YELLOW,1,2026-09-02T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T15:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.8,LOW,GREEN,0,2026-09-02T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T18:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-02T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-02T21:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-02T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T00:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-03T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T03:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.2,LOW,GREEN,0,2026-09-03T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T06:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,3.6,MODERATE,YELLOW,1,2026-09-03T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T09:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,5.3,MODERATE,YELLOW,1,2026-09-03T10:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T12:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,4.5,MODERATE,YELLOW,1,2026-09-03T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T15:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.8,LOW,GREEN,0,2026-09-03T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T18:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-03T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-03T21:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-03T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T00:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-04T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T03:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.3,LOW,GREEN,0,2026-09-04T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T06:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,4.0,MODERATE,YELLOW,1,2026-09-04T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T09:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,6.2,HIGH,ORANGE,2,2026-09-04T10:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T12:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,5.2,MODERATE,YELLOW,1,2026-09-04T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T15:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.8,LOW,GREEN,0,2026-09-04T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T18:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-04T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-04T21:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-04T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T00:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-05T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T03:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.3,LOW,GREEN,0,2026-09-05T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T06:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,4.2,MODERATE,YELLOW,1,2026-09-05T08:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T09:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,6.6,HIGH,ORANGE,2,2026-09-05T10:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T12:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,5.4,MODERATE,YELLOW,1,2026-09-05T12:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T15:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.8,LOW,GREEN,0,2026-09-05T15:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T18:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-05T18:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-05T21:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-05T21:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T00:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,0.0,LOW,GREEN,0,2026-09-06T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T03:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T06:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T09:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T12:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T15:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T18:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-06T21:00:00Z,КЛАДОВО,KLADOVO,KLADOVO,,,,,,,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T00:00:00Z,КЛИНА,KLINA,KLINA,0.0,LOW,GREEN,0,2026-09-01T00:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
2026-09-01T03:00:00Z,КЛИНА,KLINA,KLINA,0.2,LOW,GREEN,0,2026-09-01T05:00:00Z,cams_global,CAMS Europe/Global via Open-Meteo UV index,maximum hourly UV index within 3-hour slot
